Age,Gender,Calorie_Intake,Sugar_Intake,Physical_Activity,Fast_Food_Frequency,Screen_Time,Height,Weight,BMI
54,Female,3057,78,158,4,3,1.684240232,69.48854986,24.4965641
30,Female,1674,106,53,2,5,1.665187161,53.45682407,19.27866894
38,Female,2714,97,149,1,8,1.681162387,80.29842511,28.41107705
63,Female,1784,43,71,1,11,1.673904234,76.61872879,27.34473546
26,Female,1804,46,59,1,0,1.613322297,94.17739873,36.18298722
34,Female,2374,98,27,0,6,1.722656684,60.62478853,20.4292663
64,Male,2292,60,148,4,1,1.771793997,77.64424173,24.7333419
38,Female,1906,46,74,1,1,1.751996514,70.47079993,22.95845856
48,Female,1831,34,76,3,10,1.644805378,63.5748532,23.49937605
56,Female,1804,95,42,2,3,1.523612178,92.52193453,39.85619494
76,Female,2418,118,154,3,11,1.494891825,64.42183794,28.82793784
71,Female,3296,14,22,1,6,1.765484386,86.60586892,27.78558606
39,Female,2168,17,96,0,10,1.591845264,60.62998609,23.92686336
29,Female,2272,62,116,0,8,1.668037844,92.10332991,33.10270873
72,Female,2050,114,89,3,6,1.545138583,67.58995944,28.31048512
23,Male,2494,36,163,1,2,1.673796123,55.29649463,19.73751559
70,Female,3454,70,96,4,8,1.783819313,98.81241617,31.05344562
33,Female,2860,108,116,2,3,1.805866074,77.19334337,23.67057311
43,Female,2553,74,37,2,11,1.483128224,84.50138049,38.41549244
22,Female,1939,93,15,0,5,1.734657341,55.84754188,18.55994418
26,Female,1757,80,73,3,3,1.543114954,67.09001833,28.174833
63,Female,2282,54,170,1,2,1.861091439,61.8231655,17.84907915
57,Female,2062,12,111,1,0,1.883140973,67.52167724,19.04046525
31,Male,3314,70,40,4,1,1.695807454,59.81487905,20.79965584
61,Female,1733,115,43,4,2,1.661936244,69.61776057,25.20526863
59,Male,1525,59,179,1,11,1.62729543,60.13230368,22.70779852
47,Female,2022,57,16,1,7,1.828035883,88.5365,26.4943285
69,Male,1883,82,51,2,9,1.669142208,46.55979655,16.71184484
69,Female,3059,56,42,3,10,1.685545258,83.18645927,29.28004928
43,Female,1892,23,22,2,6,1.622236062,69.65586422,26.46851536
70,Female,1961,28,0,4,7,1.655314595,85.53326889,31.21576492
62,Female,3251,100,92,0,0,1.713381714,81.83088423,27.87462215
46,Female,2338,71,24,1,3,1.702094174,88.29087616,30.47534676
36,Male,2661,15,5,1,5,1.757749596,72.35614481,23.41862573
64,Male,2236,16,53,3,8,1.678442224,98.47707316,34.95604902
25,Male,3388,110,77,4,1,1.632599072,35.66434035,13.38058511
40,Female,1609,99,150,1,7,1.688729644,72.07342675,25.27289059
70,Male,2998,22,18,2,4,1.677641299,89.3470897,31.74550159
59,Female,2851,110,158,3,0,1.564423422,59.30861415,24.2331102
52,Male,1705,55,102,1,2,1.396892677,72.77960877,37.29783605
48,Female,2594,42,37,0,4,1.533756844,30.7790822,13.08406334
70,Female,1709,106,146,4,2,1.500185664,46.55732561,20.68702327
52,Female,1684,50,106,3,7,1.756667182,58.03679275,18.80721235
49,Male,2101,82,128,2,4,1.537806172,83.19729288,35.18082309
75,Female,2258,88,120,4,5,1.821298571,71.6295591,21.59384523
22,Male,2906,78,177,1,10,1.56045613,59.37383965,24.38327337
33,Male,2244,38,97,0,0,1.722567668,65.34516377,22.02220839
34,Female,2390,16,57,2,7,1.879450285,88.41313656,25.02966941
49,Male,1898,104,80,4,5,1.722300959,70.0014422,23.59874463
55,Male,2044,63,159,1,5,1.881609833,77.24579558,21.81803844
75,Female,2406,107,176,3,1,1.536607846,96.13644299,40.71570477
49,Female,3182,20,97,1,3,1.793455336,37.72973465,11.73012444
69,Male,2181,51,91,3,3,1.565216674,48.96358984,19.98592806
37,Male,2477,92,171,3,6,1.768386064,67.0043817,21.42639153
65,Male,3249,14,156,1,2,1.64312881,96.47064527,35.73155878
73,Female,1813,96,100,0,4,1.678933489,65.55547273,23.25637221
19,Female,1727,56,175,3,2,1.647379004,71.47881886,26.33845612
37,Female,2157,11,79,3,6,1.613038906,68.8605818,26.46555479
64,Male,2669,52,25,1,0,1.665303201,80.37212767,28.98136467
35,Female,2545,13,134,3,3,1.702176028,73.38925176,25.32931936
18,Female,3124,90,43,2,9,1.469878448,80.76771077,37.38306704
75,Female,3409,104,141,4,1,1.61649541,53.78437678,20.58292962
46,Female,2191,72,51,1,2,1.728565908,78.59573395,26.3043205
46,Male,1799,68,159,2,5,1.668935838,62.0160133,22.26509553
36,Male,2426,39,104,3,2,1.766150192,70.60286122,22.63429834
61,Female,2788,11,159,3,10,1.47302953,66.98067498,30.86928805
57,Male,2573,97,74,3,5,1.687318964,84.99050248,29.85217794
23,Male,2241,83,83,4,7,1.741841566,52.56997161,17.32688299
61,Female,2898,101,51,0,10,1.616059294,69.2471589,26.51474027
56,Female,1560,52,161,1,11,1.603819243,75.99159309,29.5430078
67,Female,2542,105,113,2,1,1.811811973,83.46370186,25.42561067
71,Male,1807,106,61,0,10,1.299502051,72.00886569,42.64145658
63,Male,3346,27,75,1,5,1.590715582,62.14128232,24.55812131
25,Male,2036,33,102,3,1,1.582145429,69.34580216,27.70303652
41,Female,2730,46,158,3,10,1.724376835,54.031761,18.17124828
37,Male,2848,39,156,2,6,1.771845011,73.57484211,23.43569724
71,Female,1574,78,30,0,11,1.778429501,97.76237536,30.90995958
31,Male,3176,68,11,3,7,1.575791787,56.1630406,22.61793476
22,Male,2941,32,34,4,8,1.681097709,68.96958179,24.40459921
58,Female,2851,39,56,1,5,1.587111514,58.21150741,23.10968155
57,Female,2804,77,168,2,1,1.774860772,70.43186182,22.35839309
51,Female,3126,50,26,4,6,1.683087479,51.35138857,18.12753755
77,Female,2598,60,142,2,11,1.642155124,79.97615526,29.65733773
33,Female,3099,97,70,1,5,1.673123147,83.11053395,29.68932046
62,Male,2093,76,163,0,1,1.761726685,23.40924705,7.542414223
24,Male,3285,24,109,4,5,1.688836979,103.7664876,36.38158844
33,Female,3173,65,151,3,10,1.614418163,70.86905307,27.1909612
24,Male,2108,119,81,2,4,1.62652532,79.74149644,30.14135171
44,Male,2111,74,151,0,8,1.737804167,58.50737701,19.37353894
31,Male,2520,83,75,1,0,1.527134559,74.56284725,31.97185782
31,Female,2284,118,155,3,3,1.764334723,66.78252791,21.45363521
61,Male,1740,99,74,2,4,1.4176021,73.85397656,36.75066385
50,Male,1504,64,2,0,6,1.658739476,60.40380716,21.95371143
50,Female,2738,85,100,1,9,1.570176639,87.65207962,35.55209528
61,Male,3102,74,2,0,10,1.992076098,50.96336927,12.84240267
37,Female,1986,11,28,1,9,1.371073796,83.65212068,44.49951667
70,Female,1856,20,159,3,7,1.611079986,74.36375984,28.65016548
64,Male,1893,85,53,4,2,1.567341718,67.05346664,27.29567565
53,Female,2678,101,165,2,6,1.750381055,66.83905197,21.81549508
24,Male,3475,106,64,4,6,1.800262401,58.45059792,18.03504937
49,Female,2914,51,148,3,4,1.637968789,54.42765195,20.28655742
65,Female,1868,12,40,4,3,1.331072018,72.28448246,40.79829071
20,Female,1528,50,19,2,10,1.8794621,97.76899379,27.67795513
56,Female,3340,58,59,3,9,1.769705237,42.74509812,13.64848498
46,Male,2946,92,2,2,9,1.867442431,74.51483336,21.3672332
41,Female,2465,91,123,4,8,1.631943061,66.10850981,24.8226054
39,Female,1508,46,117,0,5,1.690340288,95.08773866,33.27945718
23,Female,2723,101,13,0,0,1.586143889,46.04653829,18.30255925
65,Male,2968,104,44,2,4,1.392161657,67.15318294,34.64872562
41,Female,1833,16,108,0,4,1.600670604,74.25249662,28.98058328
57,Male,2449,47,94,2,5,1.54229821,42.65902314,17.93387743
40,Female,1729,67,176,4,9,1.63890848,101.9113523,37.94138321
71,Female,1892,14,136,1,4,1.459736537,80.27262365,37.67198467
55,Male,3351,70,69,3,5,1.726644596,78.80156224,26.43193272
27,Female,2831,92,92,4,6,1.691175056,86.85960492,30.36971531
33,Female,3412,86,51,1,3,1.394732718,53.8361849,27.67529752
28,Male,2854,48,62,4,8,1.357479422,80.90495774,43.90445857
49,Male,2278,37,179,1,7,1.547870738,64.70812748,27.00781514
62,Female,2883,66,21,2,7,1.748065853,47.85351249,15.66023383
78,Female,3198,11,54,3,8,1.906201416,84.35362557,23.21486583
23,Female,3110,79,112,2,2,1.5261745,32.55974731,13.97888848
41,Male,3327,88,109,3,10,1.582840718,77.52538095,30.94350333
50,Male,2706,37,2,1,8,1.497377028,74.30770747,33.14145191
70,Female,1886,46,1,0,1,1.624211846,103.2455633,39.13686649
68,Female,1608,98,27,0,9,1.626220517,53.12793602,20.08926615
29,Male,1838,105,164,0,0,1.767268275,67.90217163,21.74095921
73,Female,2723,64,8,0,7,1.472897252,69.97622197,32.25563437
44,Male,2704,110,31,4,7,1.769040087,78.17999622,24.98160265
55,Female,3063,109,74,4,9,1.741519188,81.31933084,26.81249748
79,Female,2064,103,101,0,6,1.580350541,68.25599081,27.32964036
35,Male,3283,118,34,2,0,1.558075112,76.27999278,31.42200278
62,Male,3345,97,46,1,7,1.62031542,78.53938263,29.91495495
56,Male,2960,91,145,0,11,1.559002859,82.0079426,33.7413219
72,Male,2332,10,35,2,8,1.607840505,74.28501623,28.73527066
30,Male,3344,12,146,2,0,1.430243197,65.50368232,32.0218142
70,Female,2563,80,122,2,0,1.611106131,106.3663458,40.97848881
57,Male,1721,106,152,4,0,1.601131028,60.49488541,23.59744112
47,Female,1796,94,173,3,10,1.668199193,58.648786,21.07478795
70,Female,3201,23,59,4,3,1.801767789,70.41519369,21.69045892
66,Female,3366,57,120,0,4,1.627624089,65.57069987,24.75150445
58,Female,2552,46,94,0,7,1.532260345,109.4094097,46.60038993
69,Male,2426,12,22,0,11,1.442208668,55.08168006,26.48201185
30,Female,3224,58,121,1,7,1.71755842,62.32476547,21.12698953
51,Male,2725,110,114,1,5,1.677495127,71.33991618,25.35187357
53,Female,2494,65,154,3,6,1.637854067,92.58947297,34.51526445
47,Male,3331,98,162,4,0,1.669309203,52.33477495,18.78091666
78,Female,2488,69,76,2,7,1.750441006,85.38879005,27.86800645
42,Female,1984,106,35,4,11,1.687105874,83.67442119,29.39734043
19,Female,1629,22,96,0,5,1.687307162,76.21410198,26.76991776
53,Male,1547,62,112,3,11,1.821477618,59.17154236,17.8346755
35,Male,3292,59,136,1,0,1.656369119,59.12057744,21.54886584
22,Female,2326,106,113,3,9,1.568252037,66.73373565,27.13399345
36,Male,2939,102,20,2,4,1.806632821,76.39455969,23.40575423
59,Male,2099,28,159,3,8,1.581879337,84.76284261,33.87340124
35,Female,2269,35,65,3,0,1.503715749,64.312562,28.4422739
79,Female,2070,62,43,3,9,1.699763416,53.28391994,18.44247535
74,Male,3422,66,120,0,2,1.72758952,58.3632217,19.55501419
49,Female,1956,47,79,2,11,1.554609259,65.43898877,27.0765969
38,Female,2572,18,142,1,5,1.750998095,78.9126752,25.7380369
27,Male,2227,55,154,4,1,1.648847701,58.21945568,21.41445641
54,Female,2599,103,15,1,9,1.593748583,54.98408784,21.64698425
66,Female,3069,95,45,3,9,1.653872948,66.88347027,24.45200698
39,Female,2771,116,102,3,4,1.576213854,73.78504126,29.69874132
30,Male,3353,13,175,4,8,1.648267017,76.14559091,28.02783971
72,Female,1789,80,64,2,4,1.850590407,64.26134089,18.76416185
34,Female,2034,91,18,3,2,1.610099311,70.16246062,27.06446729
26,Male,3054,59,89,0,4,1.605584831,50.52689012,19.59999929
41,Female,1935,79,36,0,5,1.546927242,65.59395473,27.41094706
61,Male,2327,102,52,1,8,1.596402761,69.85057084,27.40848427
31,Female,2906,14,46,0,5,1.498456304,94.08581938,41.90212083
63,Male,2619,79,130,1,1,1.59463661,85.19046398,33.50175226
25,Male,1750,43,87,3,4,1.564951166,75.26234578,30.73096305
72,Female,1740,107,85,0,11,1.620118904,49.77399409,18.96307282
54,Male,2423,74,61,0,8,1.525288405,76.54168171,32.89986092
36,Female,3381,27,128,4,9,1.947227393,60.32975823,15.91102815
45,Male,1804,36,38,1,10,1.552929452,34.22224585,14.19074035
63,Female,2056,19,72,4,10,1.601581116,84.34164362,32.88093671
58,Female,3111,112,160,2,0,1.681364988,79.63556989,28.1697565
47,Male,3142,11,22,4,7,1.697747202,58.61681114,20.33649676
24,Female,2517,92,161,0,4,1.738288903,77.77502485,25.73927103
76,Female,2490,100,48,0,6,1.618625098,70.23340817,26.8071845
75,Female,3095,70,124,2,11,1.547892394,62.17526005,25.94992328
43,Male,3494,31,176,1,10,1.827664741,78.05455652,23.36712025
57,Female,2963,19,48,1,3,1.543920427,87.50314097,36.7091067
63,Male,3011,68,137,1,3,1.624224579,63.20261327,23.95757625
71,Male,3021,117,95,2,7,1.656387992,57.09994765,20.81189199
77,Female,1631,100,65,3,11,1.724433019,87.94391477,29.57420873
63,Male,2925,21,70,3,8,1.702188382,94.32681696,32.55516761
28,Female,3192,72,66,2,9,1.579984732,95.84483864,38.39396371
31,Female,2506,24,38,4,0,1.674440147,83.18309289,29.66851489
38,Female,1875,72,169,2,5,1.463777253,54.95127967,25.64648332
25,Male,3458,74,99,3,1,1.913932871,49.91116987,13.62524583
20,Female,3090,47,0,3,9,1.553467084,88.69476285,36.75309064
45,Female,3221,114,173,4,11,1.75811755,76.42108609,24.72392328
78,Male,2186,97,163,0,2,1.533042836,79.81144332,33.95913228
46,Male,3066,15,123,0,8,1.726868675,48.25820518,16.1827581
40,Female,1870,102,171,0,6,1.527982188,78.45665903,33.60417418
35,Female,2935,15,30,1,2,1.757169638,84.65588038,27.41761978
52,Female,1654,47,96,3,9,1.878485013,49.72398095,14.09127928
30,Female,1744,57,109,2,10,1.658704645,80.08036258,29.10636083
29,Male,2041,24,131,4,11,1.717907465,58.16471307,19.70879427
64,Female,3084,81,52,3,4,1.76692178,61.30361096,19.63592696
67,Male,2181,38,102,0,5,1.580595214,73.76781203,29.52742515
22,Female,2598,11,92,4,5,1.763713308,79.15488319,25.44612925
56,Male,2729,84,77,2,8,1.595501859,61.11493417,24.00781962
28,Male,3359,82,177,3,0,1.9096144,100.6967174,27.6136586
75,Male,3391,25,4,2,11,1.504640343,83.74250395,36.98967691
76,Female,2396,67,51,3,1,1.66936325,76.7527672,27.54180159
28,Female,2951,97,144,3,10,1.527124335,60.84355036,26.08949981
76,Male,2370,43,31,0,6,1.793028117,85.80934943,26.69072738
64,Female,2944,52,133,4,10,1.949103801,45.24951033,11.91088267
59,Male,2172,33,92,0,3,1.684040377,51.98291862,18.32971277
64,Male,2672,111,124,3,5,1.881647278,64.31174937,18.16410024
48,Male,1587,111,91,0,8,1.749650998,65.56090807,21.41618465
48,Male,3029,34,137,3,8,1.850998474,54.90555161,16.02522507
30,Male,2691,50,150,0,3,1.748301894,84.67811949,27.70373656
31,Female,2712,42,112,3,6,1.861122594,52.1564007,15.05766568
66,Female,2637,117,60,1,2,1.843858411,94.39887749,27.76589599
62,Female,1512,52,146,1,2,1.59163164,77.63627796,30.64640796
59,Female,2380,26,131,2,3,1.594806118,70.59124691,27.75460605
42,Female,2493,16,173,3,4,1.625787978,70.51631421,26.6785234
50,Male,3201,68,159,0,8,1.57612605,54.405713,21.90093277
50,Female,2680,36,83,3,11,1.716822959,93.74726441,31.8058919
79,Female,2704,45,45,0,1,1.826445076,35.54843348,10.65631951
32,Female,1819,114,61,2,0,1.713047648,68.43207247,23.31958444
33,Male,1791,28,91,3,10,1.612594929,68.0507637,26.16871661
61,Male,3139,24,53,2,0,1.679135947,74.88773162,26.56066582
75,Female,2122,79,123,0,0,1.415108616,75.19871712,37.55181056
73,Female,2272,66,99,4,8,1.514310682,44.84744472,19.55724748
55,Male,3183,109,66,0,6,1.613858033,64.81352656,24.88484821
23,Female,3000,78,23,2,1,1.712089174,61.0472399,20.82635518
61,Male,3174,62,65,3,11,1.620560834,87.5458462,33.33533836
42,Female,2339,118,17,3,5,1.674457847,65.79585544,23.46659616
32,Male,2423,78,95,2,5,1.621989711,72.00074666,27.36785814
21,Male,2956,11,47,3,3,1.602731544,80.89628226,31.49248957
73,Male,2692,116,173,1,0,1.512944117,41.65441896,18.19764997
21,Female,1901,27,47,4,4,1.703312864,38.66834439,13.32805343
47,Male,1657,41,61,2,7,1.595582461,67.96832405,26.69734377
51,Female,1883,38,154,4,0,1.666486958,76.83815464,27.66770189
44,Female,1897,58,61,2,0,1.574325015,74.49496842,30.05648208
48,Male,1555,93,101,4,11,1.720767208,53.1474205,17.94890457
73,Female,2596,92,124,0,1,1.66328504,74.98887582,27.10587806
49,Male,2469,89,101,2,6,1.682441059,60.85937038,21.50045933
61,Female,2259,84,77,3,7,1.55850215,64.04373673,26.36706877
56,Male,1972,69,64,4,10,1.551744119,89.6282609,37.22243272
69,Male,2703,37,51,0,6,1.687650901,81.56238135,28.63681185
26,Female,3126,95,0,0,3,1.47936657,85.0804824,38.87571081
58,Male,1693,36,177,0,0,1.754176114,56.66945268,18.41631064
25,Female,3230,90,39,3,8,1.636746366,96.29765926,35.94619784
31,Female,2296,17,71,0,8,1.532949669,66.63445373,28.35587479
50,Female,2907,81,144,4,5,1.469970342,80.06474059,37.05306649
40,Female,2259,32,0,3,0,1.771240689,92.65232491,29.53256448
38,Female,2752,41,77,2,7,1.380051608,56.41376869,29.62064142
72,Female,2294,117,157,3,4,1.706515791,57.46000515,19.7308156
29,Female,2335,24,66,2,6,1.666668329,86.66920728,31.20085239
74,Male,2174,100,21,2,10,1.726351803,77.86891911,26.12796232
19,Female,3126,77,34,2,8,1.519795097,77.13149346,33.39347865
30,Female,3246,49,55,2,4,1.569344994,69.3898209,28.17467492
79,Female,1765,105,125,3,5,1.688989353,60.87058872,21.33799841
76,Male,3162,66,141,1,4,1.656289361,51.71061306,18.84982238
21,Male,2293,56,44,1,1,1.755306965,81.70236356,26.51724909
37,Male,2594,110,85,0,0,1.644657331,54.72612783,20.23223543
67,Female,1590,19,32,4,6,1.817603896,77.66876566,23.50974471
68,Male,3129,65,139,4,2,1.666648627,70.42222773,25.35255082
65,Female,2599,101,151,4,7,1.844887504,67.4439574,19.81541932
76,Female,3139,61,136,0,2,1.856427815,68.77228858,19.95525782
31,Male,1944,105,129,4,11,1.86019279,58.95745092,17.03816363
47,Female,2720,105,58,3,7,1.561582824,78.91544458,32.36174715
46,Female,2707,72,94,1,0,1.796163208,68.70029199,21.2944776
25,Male,1576,60,28,2,4,1.647438786,70.02250105,25.79996079
29,Female,2971,88,54,4,1,1.647978493,54.2303378,19.96821437
58,Female,2820,79,93,0,4,1.748490846,66.03237472,21.59882821
55,Female,2911,18,149,0,3,1.607567045,72.87371612,28.19893635
43,Female,1821,111,118,3,5,1.450107134,75.73173354,36.01452739
67,Female,1920,103,104,2,4,1.652984528,71.76414905,26.26454987
19,Male,2045,50,176,2,1,1.877080659,69.66787758,19.77273337
72,Female,3157,49,139,0,1,1.608155944,64.9898898,25.12982591
57,Male,2829,25,135,4,11,1.640828196,65.56405794,24.35227868
73,Female,3489,34,15,3,5,1.697373605,74.96473582,26.01969047
31,Male,1845,19,167,3,2,1.606045915,87.17453368,33.79665501
23,Male,2214,39,172,2,11,1.62606099,100.0885356,37.85390372
59,Male,3333,18,63,3,5,1.665197401,86.71083078,31.27100928
57,Female,3164,49,178,1,0,1.600375806,83.80223639,32.71987639
79,Female,3325,66,9,2,3,1.807205136,91.03619406,27.87399312
48,Female,2224,55,75,0,10,1.904110827,77.60102699,21.40341262
34,Male,2149,16,120,3,7,1.705253092,76.88973708,26.4417798
42,Female,2784,52,172,2,3,1.591355066,65.00896847,25.67078164
78,Male,2869,57,84,4,8,1.711091694,68.16120972,23.28041529
49,Male,3207,113,55,4,2,1.513099963,72.78440038,31.79091789
29,Female,2158,85,72,1,8,1.484123073,66.4816016,30.1829469
66,Female,1648,66,12,0,10,1.639932643,57.58515694,21.41206403
30,Male,3412,26,63,4,2,1.80132408,69.70440129,21.48208803
36,Female,1917,34,114,2,6,1.819025938,66.95082899,20.23383366
61,Female,2552,16,157,3,5,1.697252537,54.53931058,18.93288125
65,Female,3137,64,51,4,7,1.734260047,91.21109596,30.32628667
42,Male,2986,28,113,4,10,1.677972194,57.18634539,20.31060328
48,Female,3331,90,53,1,0,1.638139218,75.99443303,28.31914675
76,Male,3499,41,56,3,8,1.50567165,73.92076854,32.60663089
54,Male,3406,96,17,3,6,1.793018245,53.27666902,16.57172227
42,Male,2265,118,24,4,8,1.599240832,74.21090928,29.01616508
33,Female,3309,41,19,3,10,1.749032823,75.94142744,24.824633
74,Male,3414,35,10,0,0,1.645856754,68.71807562,25.36804043
55,Female,3084,81,167,0,9,1.535323198,69.06693947,29.3002002
60,Male,2712,31,150,4,5,1.550748308,61.24670959,25.46831012
66,Female,1564,119,89,4,9,1.580673454,109.1408118,43.6820348
75,Female,2982,64,86,0,11,1.663311817,68.99032581,24.93680734
40,Male,2175,66,169,3,3,1.79181328,76.85712729,23.93859437
31,Female,1723,17,174,1,10,1.735085257,64.86446185,21.54592681
23,Male,1975,55,55,1,9,1.554776483,54.83008163,22.68208464
42,Female,1825,14,32,1,5,1.492311717,69.41380627,31.16927938
40,Female,3042,21,97,3,2,1.730708478,60.54047665,20.2114743
79,Female,3096,36,25,1,6,1.882391906,81.8546838,23.10060966
77,Female,2715,93,102,0,8,1.765067031,66.57204798,21.36827733
60,Female,3395,20,68,3,2,1.894099516,71.26286707,19.86358828
29,Male,1587,45,28,0,8,1.590127338,41.47753703,16.403977
30,Female,2981,61,108,3,2,1.649706617,78.34041435,28.78541079
53,Female,1657,11,59,1,6,1.809534435,83.58847987,25.52776088
56,Male,2796,83,164,1,8,1.453658112,68.81429665,32.56522799
51,Male,2439,115,152,4,0,1.695857731,83.45537556,29.01853509
23,Female,3491,80,106,2,10,1.687860574,81.51345715,28.61252433
55,Female,2855,21,171,0,1,1.817705114,82.06129672,24.83656421
67,Male,1781,64,161,1,7,1.533756524,70.46205098,29.95314535
79,Male,2156,89,120,3,6,1.623031,61.66441865,23.40890029
69,Female,1662,40,11,4,6,1.568297871,46.73817027,19.00266887
57,Female,2697,100,92,0,6,1.637046199,63.99017756,23.87764238
25,Male,2631,41,38,1,8,1.502727081,72.17073787,31.95956943
78,Female,2400,115,146,4,7,1.71352252,61.78548935,21.04296134
25,Female,2824,73,146,1,6,1.670213114,64.64729052,23.17429596
57,Male,1830,113,28,1,0,1.61705476,69.13861686,26.44059553
50,Female,1643,100,89,1,3,1.683800254,66.34529291,23.40070677
51,Male,2581,68,100,4,4,1.702798034,77.99079193,26.89781796
61,Female,2821,34,111,2,8,1.828307647,85.01016878,25.43152053
32,Male,3385,113,75,1,10,1.638409908,79.24689649,29.5214124
53,Male,2711,78,19,0,11,1.809817603,69.15820365,21.1141736
77,Male,1939,77,96,4,1,1.552463429,51.63372601,21.42351407
74,Male,1987,53,8,1,10,1.575477172,56.65825126,22.82647952
52,Female,2913,52,1,4,8,1.842109589,85.71394826,25.25925715
63,Female,2543,24,155,0,2,1.796228933,71.70622707,22.22457666
39,Male,2735,22,33,0,9,1.446529824,56.35422002,26.93218933
40,Male,2035,106,20,3,2,1.387252565,51.8937712,26.96523192
57,Female,3126,78,82,3,4,1.83097393,36.724216,10.95439033
62,Male,2462,79,80,2,4,1.634422621,64.87650259,24.28615154
72,Male,2227,54,132,3,2,1.57452534,87.84353676,35.4332105
68,Female,3087,34,84,4,3,1.681092359,84.76837496,29.99512728
39,Female,2149,34,21,3,8,1.579881,73.26364649,29.35214055
22,Female,2164,19,167,4,4,1.650640844,89.76782904,32.94697511
48,Female,2743,71,83,4,0,1.615006456,82.34096505,31.56947989
30,Male,2477,21,159,2,1,1.605153957,51.19903352,19.87139588
45,Female,2373,76,44,4,10,1.418854647,93.31342344,46.35198201
75,Male,1672,38,82,3,6,1.526337076,66.11433835,28.37884714
37,Male,2473,102,32,3,2,1.782914543,56.82769881,17.87718009
50,Female,1500,52,34,1,9,1.74222984,64.58238196,21.27664577
33,Female,2991,97,45,2,9,1.675315858,71.22544662,25.37708782
79,Male,2548,97,126,0,0,1.746174768,72.3061565,23.71372941
46,Male,2727,98,105,0,6,1.658957643,71.82815018,26.09901318
40,Female,2379,46,163,1,5,1.44489272,70.85493268,33.93898767
41,Female,3394,78,107,3,10,1.516503715,62.83939807,27.32404924
51,Female,2724,20,82,2,6,1.708795412,69.33283045,23.74426835
24,Female,3428,49,99,3,2,1.440804631,80.29123434,38.67745978
55,Female,2437,116,106,1,7,1.553568654,66.42101343,27.51975719
54,Female,2714,72,25,0,11,1.564413824,74.40541853,30.40193836
78,Female,2372,31,134,2,0,1.680576391,38.92133068,13.78069635
21,Male,1908,24,86,3,7,1.625631364,64.81361108,24.52573771
51,Male,3001,18,132,4,1,1.672379821,95.30822131,34.0769351
59,Female,2827,79,116,4,5,1.707227545,75.45485718,25.88835068
39,Male,3474,73,159,4,11,1.692929019,37.45989832,13.07040652
22,Male,2243,99,78,0,5,1.753404786,66.76487191,21.7161906
67,Female,3255,15,80,4,0,1.669956012,73.68303747,26.42149926
59,Male,2077,105,83,4,2,1.531024418,82.07808938,35.01571543
40,Female,3059,52,111,1,7,1.500180821,90.63393102,40.27203718
71,Male,1581,29,122,1,5,1.698197946,95.64089085,33.16400638
77,Female,2102,108,155,1,6,1.637054464,76.0695498,28.38471834
32,Female,3207,52,124,3,1,1.648099291,68.04011568,25.04945596
48,Female,3475,71,121,4,4,1.5706087,71.21872927,28.87076043
76,Male,2046,76,79,0,3,1.641579407,72.63392751,26.95353536
26,Female,3069,91,127,4,1,1.467385743,46.77651855,21.72397552
60,Female,2785,108,77,4,4,1.481210994,58.92832195,26.85902359
75,Female,1676,61,73,3,0,2.001487421,68.53609011,17.10856543
70,Female,2155,83,40,1,2,1.390920035,75.73540203,39.14665058
42,Female,2738,109,85,4,11,1.52463059,76.57530432,32.94272139
42,Male,2487,103,65,2,5,1.508818729,67.63503381,29.70965297
78,Female,1640,35,6,2,3,1.5087502,56.07769405,24.63516445
66,Female,1767,103,168,1,9,1.593789957,54.91140772,21.61724803
38,Female,1638,40,122,1,10,1.491959868,78.79034475,35.39636936
26,Female,2570,64,126,4,11,1.733594332,68.08973599,22.65618036
72,Female,2583,77,172,2,3,1.659267151,75.6554341,27.47941587
65,Male,2060,66,171,0,8,1.703798075,53.59021611,18.46074664
55,Female,3087,33,29,0,3,1.679486677,90.83136014,32.20198855
39,Female,2584,74,165,2,3,1.565246636,81.86687485,33.41509144
60,Female,3249,35,166,1,2,1.555167742,55.88235078,23.1057563
40,Female,2618,58,146,3,1,1.807788927,54.07927035,16.54761391
66,Female,3155,102,174,3,7,1.663594089,68.69520383,24.82170897
21,Female,2998,47,37,0,10,1.664498882,45.45339647,16.40587225
46,Male,2230,45,144,1,2,1.661797359,100.1978168,36.28291155
32,Female,1539,63,100,4,11,1.660469029,55.92568154,20.28381898
18,Female,2869,18,78,2,11,1.475845743,83.17573033,38.18692506
71,Female,2850,51,101,0,10,1.694858317,78.99175794,27.49887846
47,Female,3494,105,98,3,5,1.957508035,102.288644,26.69440929
46,Female,1936,110,3,3,1,1.658378339,57.12842818,20.77232181
37,Female,3352,113,162,4,7,1.857796689,80.71241518,23.38535538
50,Male,1905,91,128,4,8,1.667330111,54.67336822,19.66675208
58,Male,2243,33,84,3,4,1.686326402,66.0752408,23.23568473
61,Female,2734,49,109,1,8,1.688761629,35.22485497,12.35129539
53,Female,1537,91,149,3,0,1.417256192,69.62935126,34.66535264
77,Female,1967,112,132,2,7,1.468579802,53.89734032,24.99034391
39,Female,1816,17,35,1,1,1.628605889,29.75484863,11.21826626
30,Male,2734,112,101,4,9,1.857673476,57.80183805,16.74954016
24,Female,2606,63,136,4,7,1.594510565,67.69649168,26.62633305
25,Female,2879,20,109,4,0,1.712407212,69.56717483,23.72412865
45,Male,2129,116,56,2,0,1.537859408,66.88099224,28.27935112
